,Unnamed: 0,name,n_or_f,name_len
63974,63974,jihyun kye,n,10
63975,63975,jihyun lee,n,10
63977,63977,jihyun ma,n,9
63978,63978,jihyun min,n,10
63979,63979,jihyun mok,n,10
63980,63980,jihyun mong,n,11
63983,63983,jihyun myung,n,12
63984,63984,jihyun na,n,9
63985,63985,jihyun nahm,n,11
63986,63986,jihyun nam,n,10
63988,63988,jihyun noh,n,10
63989,63989,jihyun oh,n,9
63990,63990,jihyun ok,n,9
63991,63991,jihyun om,n,9
63992,63992,jihyun pae,n,10
63994,63994,jihyun pai,n,10
63996,63996,jihyun pak,n,10
63997,63997,jihyun pan,n,10
63998,63998,jihyun pang,n,11
63999,63999,jihyun pong,n,11
64001,64001,jihyun pyon,n,11
64003,64003,jihyun quon,n,11
64004,64004,jihyun ra,n,9
64005,64005,jihyun ree,n,10
64006,64006,jihyun reeh,n,11
64007,64007,jihyun rhee,n,11
64009,64009,jihyun rim,n,10
64011,64011,jihyun roe,n,10
64012,64012,jihyun roh,n,10
64013,64013,jihyun ryu,n,10
64014,64014,jihyun sa,n,9
64016,64016,jihyun sheen,n,12
64017,64017,jihyun shim,n,11
64018,64018,jihyun shin,n,11
64019,64019,jihyun shon,n,11
64020,64020,jihyun sim,n,10
64021,64021,jihyun sin,n,10
64022,64022,jihyun so,n,9
64024,64024,jihyun sohn,n,11
64025,64025,jihyun sok,n,10
64026,64026,jihyun son,n,10
64027,64027,jihyun song,n,11
64030,64030,jihyun suk,n,10
64031,64031,jihyun sun,n,10
64032,64032,jihyun sung,n,11
64033,64033,jihyun sur,n,10
64034,64034,jihyun tak,n,10
64035,64035,jihyun tan,n,10
64036,64036,jihyun tang,n,11
64037,64037,jihyun to,n,9
64038,64038,jihyun toh,n,10
64039,64039,jihyun um,n,9
64040,64040,jihyun wang,n,11
64041,64041,jihyun whang,n,12
64042,64042,jihyun won,n,10
64043,64043,jihyun woo,n,10
64044,64044,jihyun yang,n,11
64045,64045,jihyun ye,n,9
64046,64046,jihyun yee,n,10
64047,64047,jihyun yeo,n,10
64048,64048,jihyun yi,n,9
64049,64049,jihyun yoh,n,10
64050,64050,jihyun yon,n,10
64051,64051,jihyun yong,n,11
64053,64053,jihyun yoon,n,11
64054,64054,jihyun you,n,10
64055,64055,jihyun youn,n,11
64056,64056,jihyun yu,n,9
64057,64057,jihyun yum,n,10
64058,64058,jihyun yun,n,10
64059,64059,jimin ahn,n,9
64060,64060,jimin ahn,n,9
64061,64061,jimin an,n,8
64062,64062,jimin an,n,8
64063,64063,jimin bae,n,9
64064,64064,jimin bae,n,9
64065,64065,jimin baek,n,10
64066,64066,jimin baek,n,10
64067,64067,jimin bai,n,9
64068,64068,jimin bai,n,9
64069,64069,jimin baik,n,10
64070,64070,jimin baik,n,10
64071,64071,jimin bak,n,9
64072,64072,jimin bak,n,9
64074,64074,jimin ban,n,9
64076,64076,jimin bang,n,10
64078,64078,jimin boo,n,9
64079,64079,jimin byun,n,10
64081,64081,jimin cha,n,9
64083,64083,jimin chae,n,10
64085,64085,jimin chai,n,10
64086,64086,jimin chai,n,10
64087,64087,jimin chang,n,11
64088,64088,jimin chang,n,11
64089,64089,jimin chay,n,10
64090,64090,jimin chay,n,10
64091,64091,jimin che,n,9
64092,64092,jimin che,n,9
64093,64093,jimin chee,n,10
64094,64094,jimin chee,n,10
64097,64097,jimin chew,n,10
64098,64098,jimin chew,n,10
64101,64101,jimin chin,n,10
64103,64103,jimin cho,n,9
64104,64104,jimin cho,n,9
64106,64106,jimin choe,n,10
64107,64107,jimin choi,n,10
64108,64108,jimin choi,n,10
64109,64109,jimin chon,n,10
64110,64110,jimin chon,n,10
64112,64112,jimin chong,n,11
64114,64114,jimin choung,n,12
64115,64115,jimin chu,n,9
64116,64116,jimin chu,n,9
64118,64118,jimin chun,n,10
64119,64119,jimin chung,n,11
64120,64120,jimin chung,n,11
64121,64121,jimin do,n,8
64122,64122,jimin do,n,8
64123,64123,jimin gang,n,10
64124,64124,jimin gang,n,10
64125,64125,jimin goe,n,9
64126,64126,jimin goe,n,9
64127,64127,jimin goo,n,9
64128,64128,jimin goo,n,9
64129,64129,jimin ha,n,8
64130,64130,jimin ha,n,8
64131,64131,jimin hahm,n,10
64132,64132,jimin hahm,n,10
64133,64133,jimin ham,n,9
64134,64134,jimin ham,n,9
64135,64135,jimin han,n,9
64136,64136,jimin han,n,9
64137,64137,jimin heo,n,9
64138,64138,jimin heo,n,9
64139,64139,jimin her,n,9
64140,64140,jimin her,n,9
64141,64141,jimin ho,n,8
64143,64143,jimin hong,n,10
64147,64147,jimin hur,n,9
64148,64148,jimin hur,n,9
64149,64149,jimin hwang,n,11
64150,64150,jimin hwang,n,11
64151,64151,jimin hyun,n,10
64152,64152,jimin hyun,n,10
64153,64153,jimin im,n,8
64155,64155,jimin in,n,8
64156,64156,jimin in,n,8
64158,64158,jimin jang,n,10
64159,64159,jimin jee,n,9
64161,64161,jimin jeon,n,10
64162,64162,jimin jeon,n,10
64163,64163,jimin jeong,n,11
64166,64166,jimin jin,n,9
64167,64167,jimin joh,n,9
64168,64168,jimin joh,n,9
64169,64169,jimin jon,n,9
64170,64170,jimin jon,n,9
64171,64171,jimin jong,n,10
64172,64172,jimin jong,n,10
64174,64174,jimin ju,n,8
64175,64175,jimin jue,n,9
64176,64176,jimin jue,n,9
64177,64177,jimin jun,n,9
64178,64178,jimin jun,n,9
64179,64179,jimin jung,n,10
64181,64181,jimin kang,n,10
64183,64183,jimin kee,n,9
64184,64184,jimin kee,n,9
64185,64185,jimin keng,n,10
64187,64187,jimin ki,n,8
64188,64188,jimin ki,n,8
64189,64189,jimin kil,n,9
64190,64190,jimin kil,n,9
64191,64191,jimin kim,n,9
64192,64192,jimin kim,n,9
64194,64194,jimin ko,n,8
64196,64196,jimin kong,n,10
64197,64197,jimin koo,n,9
64198,64198,jimin koo,n,9
64199,64199,jimin kook,n,10
64200,64200,jimin kook,n,10
64201,64201,jimin ku,n,8
64202,64202,jimin ku,n,8
64203,64203,jimin kuk,n,9
64204,64204,jimin kuk,n,9
64205,64205,jimin kwak,n,10
64206,64206,jimin kwak,n,10
64209,64209,jimin kwock,n,11
64210,64210,jimin kwock,n,11
64212,64212,jimin kwok,n,10
64213,64213,jimin kwon,n,10
64214,64214,jimin kwon,n,10
64215,64215,jimin kye,n,9
64216,64216,jimin kye,n,9
64217,64217,jimin lee,n,9
64218,64218,jimin lee,n,9
64219,64219,jimin lim,n,9
64220,64220,jimin lim,n,9
64221,64221,jimin ma,n,8
64222,64222,jimin ma,n,8
64223,64223,jimin min,n,9
64225,64225,jimin mok,n,9
64226,64226,jimin mok,n,9
64228,64228,jimin mong,n,10
64229,64229,jimin moon,n,10
64230,64230,jimin moon,n,10
64233,64233,jimin myung,n,11
64234,64234,jimin myung,n,11
64235,64235,jimin na,n,8
64236,64236,jimin na,n,8
64237,64237,jimin nahm,n,10
64238,64238,jimin nahm,n,10
64239,64239,jimin nam,n,9
64240,64240,jimin nam,n,9
64242,64242,jimin no,n,8
64243,64243,jimin noh,n,9
64245,64245,jimin oh,n,8
64246,64246,jimin oh,n,8
64248,64248,jimin ok,n,8
64249,64249,jimin om,n,8
64250,64250,jimin om,n,8
64251,64251,jimin pae,n,9
64253,64253,jimin paek,n,10
64255,64255,jimin pai,n,9
64256,64256,jimin pai,n,9
64257,64257,jimin paik,n,10
64258,64258,jimin paik,n,10
64260,64260,jimin pak,n,9
64261,64261,jimin pan,n,9
64262,64262,jimin pan,n,9
64263,64263,jimin pang,n,10
64264,64264,jimin pang,n,10
64265,64265,jimin pong,n,10
64267,64267,jimin pu,n,8
64268,64268,jimin pu,n,8
64269,64269,jimin pyon,n,10
64270,64270,jimin pyon,n,10
64271,64271,jimin pyun,n,10
64272,64272,jimin pyun,n,10
64275,64275,jimin ra,n,8
64276,64276,jimin ra,n,8
64277,64277,jimin ree,n,9
64279,64279,jimin reeh,n,10
64280,64280,jimin reeh,n,10
64281,64281,jimin rhee,n,10
64283,64283,jimin rho,n,9
64285,64285,jimin rim,n,9
64286,64286,jimin rim,n,9
64287,64287,jimin ro,n,8
64288,64288,jimin ro,n,8
64289,64289,jimin roe,n,9
64290,64290,jimin roe,n,9
64292,64292,jimin roh,n,9
64294,64294,jimin ryu,n,9
64295,64295,jimin sa,n,8
64296,64296,jimin sa,n,8
64297,64297,jimin seo,n,9
64299,64299,jimin sheen,n,11
64300,64300,jimin sheen,n,11
64302,64302,jimin shim,n,10
64304,64304,jimin shin,n,10
64305,64305,jimin shon,n,10
64308,64308,jimin sim,n,9
64309,64309,jimin sin,n,9
64310,64310,jimin sin,n,9
64311,64311,jimin so,n,8
64312,64312,jimin so,n,8
64313,64313,jimin soh,n,9
64316,64316,jimin sohn,n,10
64317,64317,jimin sok,n,9
64318,64318,jimin sok,n,9
64320,64320,jimin son,n,9
64321,64321,jimin song,n,10
64322,64322,jimin song,n,10
64323,64323,jimin song,n,10
64324,64324,jimin song,n,10
64325,64325,jimin suh,n,9
64326,64326,jimin suh,n,9
64327,64327,jimin suk,n,9
64329,64329,jimin sun,n,9
64330,64330,jimin sun,n,9
64331,64331,jimin sung,n,10
64332,64332,jimin sung,n,10
64333,64333,jimin sur,n,9
64334,64334,jimin sur,n,9
64335,64335,jimin tak,n,9
64336,64336,jimin tak,n,9
64337,64337,jimin tan,n,9
64338,64338,jimin tan,n,9
64339,64339,jimin tang,n,10
64340,64340,jimin tang,n,10
64341,64341,jimin to,n,8
64342,64342,jimin to,n,8
64343,64343,jimin toh,n,9
64344,64344,jimin toh,n,9
64345,64345,jimin um,n,8
64347,64347,jimin wang,n,10
64348,64348,jimin wang,n,10
64350,64350,jimin whang,n,11
64351,64351,jimin won,n,9
64353,64353,jimin woo,n,9
64354,64354,jimin woo,n,9
64356,64356,jimin yang,n,10
64357,64357,jimin ye,n,8
64359,64359,jimin yee,n,9
64360,64360,jimin yee,n,9
64361,64361,jimin yeo,n,9
64362,64362,jimin yeo,n,9
64363,64363,jimin yi,n,8
64365,64365,jimin yoh,n,9
64366,64366,jimin yoh,n,9
64368,64368,jimin yon,n,9
64369,64369,jimin yong,n,10
64370,64370,jimin yong,n,10
64371,64371,jimin yoo,n,9
64372,64372,jimin yoo,n,9
64373,64373,jimin yoon,n,10
64374,64374,jimin yoon,n,10
64376,64376,jimin you,n,9
64377,64377,jimin youn,n,10
64378,64378,jimin youn,n,10
64379,64379,jimin yu,n,8
64380,64380,jimin yu,n,8
64381,64381,jimin yum,n,9
64382,64382,jimin yum,n,9
64383,64383,jimin yun,n,9
64384,64384,jimin yun,n,9
64387,64387,jinho bae,n,9
64388,64388,jinho baek,n,10
64389,64389,jinho bai,n,9
64390,64390,jinho baik,n,10
64391,64391,jinho bak,n,9
64392,64392,jinho ban,n,9
64393,64393,jinho bang,n,10
64394,64394,jinho boo,n,9
64395,64395,jinho byun,n,10
64396,64396,jinho cha,n,9
64397,64397,jinho chae,n,10
64398,64398,jinho chai,n,10
64400,64400,jinho chay,n,10
64401,64401,jinho che,n,9
64403,64403,jinho cheong,n,12
64404,64404,jinho chew,n,10
64405,64405,jinho chi,n,9
64406,64406,jinho chin,n,10
64407,64407,jinho cho,n,9
64410,64410,jinho chon,n,10
64411,64411,jinho chong,n,11
64412,64412,jinho choung,n,12
64413,64413,jinho chu,n,9
64414,64414,jinho chun,n,10
64415,64415,jinho chung,n,11
64416,64416,jinho do,n,8
64417,64417,jinho gang,n,10
64419,64419,jinho goo,n,9
64420,64420,jinho ha,n,8
64421,64421,jinho hahm,n,10
64423,64423,jinho han,n,9
64425,64425,jinho her,n,9
64426,64426,jinho ho,n,8
64427,64427,jinho hong,n,10
64428,64428,jinho huh,n,9
64429,64429,jinho hur,n,9
64431,64431,jinho hyun,n,10
64432,64432,jinho im,n,8
64433,64433,jinho in,n,8
64434,64434,jinho jang,n,10
64435,64435,jinho jee,n,9
64436,64436,jinho jeon,n,10
64438,64438,jinho jin,n,9
64440,64440,jinho jon,n,9
64441,64441,jinho jong,n,10
64442,64442,jinho ju,n,8
64443,64443,jinho jue,n,9
64444,64444,jinho jun,n,9
64445,64445,jinho jung,n,10
64446,64446,jinho kang,n,10
64447,64447,jinho kee,n,9
64448,64448,jinho keng,n,10
64449,64449,jinho ki,n,8
64450,64450,jinho kil,n,9
64451,64451,jinho kim,n,9
64452,64452,jinho ko,n,8
64453,64453,jinho kong,n,10
64454,64454,jinho koo,n,9
64455,64455,jinho kook,n,10
64457,64457,jinho kuk,n,9
64458,64458,jinho kwak,n,10
64459,64459,jinho kwan,n,10
64460,64460,jinho kwock,n,11
64461,64461,jinho kwok,n,10
64462,64462,jinho kwon,n,10
64463,64463,jinho kye,n,9
64464,64464,jinho lee,n,9
64465,64465,jinho lim,n,9
64466,64466,jinho ma,n,8
64467,64467,jinho min,n,9
64468,64468,jinho mok,n,9
64469,64469,jinho mong,n,10
64470,64470,jinho moon,n,10
64471,64471,jinho mun,n,9
64472,64472,jinho myung,n,11
64473,64473,jinho na,n,8
64474,64474,jinho nahm,n,10
64475,64475,jinho nam,n,9
64476,64476,jinho no,n,8
64477,64477,jinho noh,n,9
64480,64480,jinho om,n,8
64481,64481,jinho pae,n,9
64482,64482,jinho paek,n,10
64483,64483,jinho pai,n,9
64484,64484,jinho paik,n,10
64485,64485,jinho pak,n,9
64486,64486,jinho pan,n,9
64487,64487,jinho pang,n,10
64488,64488,jinho pong,n,10
64489,64489,jinho pu,n,8
64492,64492,jinho quon,n,10
64494,64494,jinho ree,n,9
64496,64496,jinho rhee,n,10
64497,64497,jinho rho,n,9
64498,64498,jinho rim,n,9
64499,64499,jinho ro,n,8
64501,64501,jinho roh,n,9
64502,64502,jinho ryu,n,9
64503,64503,jinho sa,n,8
64504,64504,jinho seo,n,9
64505,64505,jinho sheen,n,11
64507,64507,jinho shin,n,10
64508,64508,jinho shon,n,10
64509,64509,jinho sim,n,9
64510,64510,jinho sin,n,9
64511,64511,jinho so,n,8
64513,64513,jinho sohn,n,10
64514,64514,jinho sok,n,9
64515,64515,jinho son,n,9
64516,64516,jinho song,n,10
64518,64518,jinho suh,n,9
64519,64519,jinho suk,n,9
64520,64520,jinho sun,n,9
64521,64521,jinho sung,n,10
64522,64522,jinho sur,n,9
64524,64524,jinho tan,n,9
64526,64526,jinho to,n,8
64527,64527,jinho toh,n,9
64528,64528,jinho um,n,8
64529,64529,jinho wang,n,10
64530,64530,jinho whang,n,11
64531,64531,jinho won,n,9
64534,64534,jinho ye,n,8
64535,64535,jinho yee,n,9
64536,64536,jinho yeo,n,9
64537,64537,jinho yi,n,8
64538,64538,jinho yoh,n,9
64539,64539,jinho yon,n,9
64540,64540,jinho yong,n,10
64541,64541,jinho yoo,n,9
64542,64542,jinho yoon,n,10
64543,64543,jinho you,n,9
64544,64544,jinho youn,n,10
64545,64545,jinho yu,n,8
64546,64546,jinho yum,n,9
64547,64547,jinho yun,n,9
64549,64549,jiwoo ahn,n,9
64550,64550,jiwoo ahn,n,9
64551,64551,jiwoo ahn,n,9
64553,64553,jiwoo an,n,8
64554,64554,jiwoo an,n,8
64555,64555,jiwoo an,n,8
64556,64556,jiwoo bae,n,9
64557,64557,jiwoo bae,n,9
64558,64558,jiwoo bae,n,9
64559,64559,jiwoo bae,n,9
64560,64560,jiwoo baek,n,10
64561,64561,jiwoo baek,n,10
64563,64563,jiwoo baek,n,10
64564,64564,jiwoo bai,n,9
64566,64566,jiwoo bai,n,9
64567,64567,jiwoo bai,n,9
64568,64568,jiwoo baik,n,10
64569,64569,jiwoo baik,n,10
64570,64570,jiwoo baik,n,10
64571,64571,jiwoo baik,n,10
64573,64573,jiwoo bak,n,9
64574,64574,jiwoo bak,n,9
64575,64575,jiwoo bak,n,9
64578,64578,jiwoo ban,n,9
64581,64581,jiwoo bang,n,10
64582,64582,jiwoo bang,n,10
64584,64584,jiwoo boo,n,9
64585,64585,jiwoo boo,n,9
64586,64586,jiwoo boo,n,9
64587,64587,jiwoo boo,n,9
64589,64589,jiwoo byun,n,10
64590,64590,jiwoo byun,n,10
64591,64591,jiwoo byun,n,10
64592,64592,jiwoo cha,n,9
64593,64593,jiwoo cha,n,9
64596,64596,jiwoo chae,n,10
64598,64598,jiwoo chae,n,10
64599,64599,jiwoo chae,n,10
64604,64604,jiwoo chang,n,11
64605,64605,jiwoo chang,n,11
64606,64606,jiwoo chang,n,11
64607,64607,jiwoo chang,n,11
64612,64612,jiwoo che,n,9
64613,64613,jiwoo che,n,9
64615,64615,jiwoo che,n,9
64617,64617,jiwoo chee,n,10
64618,64618,jiwoo chee,n,10
64619,64619,jiwoo chee,n,10
64620,64620,jiwoo cheong,n,12
64621,64621,jiwoo cheong,n,12
64623,64623,jiwoo cheong,n,12
64625,64625,jiwoo chew,n,10
64628,64628,jiwoo chi,n,9
64630,64630,jiwoo chi,n,9
64631,64631,jiwoo chi,n,9
64632,64632,jiwoo chin,n,10
64633,64633,jiwoo chin,n,10
64634,64634,jiwoo chin,n,10
64636,64636,jiwoo cho,n,9
64638,64638,jiwoo cho,n,9
64639,64639,jiwoo cho,n,9
64640,64640,jiwoo choe,n,10
64641,64641,jiwoo choe,n,10
64642,64642,jiwoo choe,n,10
64643,64643,jiwoo choe,n,10
64644,64644,jiwoo choi,n,10
64645,64645,jiwoo choi,n,10
64647,64647,jiwoo choi,n,10
64648,64648,jiwoo chon,n,10
64649,64649,jiwoo chon,n,10
64650,64650,jiwoo chon,n,10
64651,64651,jiwoo chon,n,10
64652,64652,jiwoo chong,n,11
64653,64653,jiwoo chong,n,11
64654,64654,jiwoo chong,n,11
64655,64655,jiwoo chong,n,11
64657,64657,jiwoo choung,n,12
64659,64659,jiwoo choung,n,12
64660,64660,jiwoo chu,n,9
64661,64661,jiwoo chu,n,9
64662,64662,jiwoo chu,n,9
64663,64663,jiwoo chu,n,9
64664,64664,jiwoo chun,n,10
64665,64665,jiwoo chun,n,10
64666,64666,jiwoo chun,n,10
64667,64667,jiwoo chun,n,10
64669,64669,jiwoo chung,n,11
64670,64670,jiwoo chung,n,11
64671,64671,jiwoo chung,n,11
64672,64672,jiwoo do,n,8
64673,64673,jiwoo do,n,8
64674,64674,jiwoo do,n,8
64675,64675,jiwoo do,n,8
64677,64677,jiwoo gang,n,10
64679,64679,jiwoo gang,n,10
64680,64680,jiwoo goe,n,9
64681,64681,jiwoo goe,n,9
64682,64682,jiwoo goe,n,9
64683,64683,jiwoo goe,n,9
64684,64684,jiwoo goo,n,9
64685,64685,jiwoo goo,n,9
64686,64686,jiwoo goo,n,9
64688,64688,jiwoo ha,n,8
64689,64689,jiwoo ha,n,8
64692,64692,jiwoo hahm,n,10
64693,64693,jiwoo hahm,n,10
64694,64694,jiwoo hahm,n,10
64695,64695,jiwoo hahm,n,10
64696,64696,jiwoo ham,n,9
64697,64697,jiwoo ham,n,9
64698,64698,jiwoo ham,n,9
64699,64699,jiwoo ham,n,9
64700,64700,jiwoo han,n,9
64701,64701,jiwoo han,n,9
64702,64702,jiwoo han,n,9
64703,64703,jiwoo han,n,9
64704,64704,jiwoo heo,n,9
64707,64707,jiwoo heo,n,9
64709,64709,jiwoo her,n,9
64712,64712,jiwoo ho,n,8
64714,64714,jiwoo ho,n,8
64715,64715,jiwoo ho,n,8
64716,64716,jiwoo hong,n,10
64717,64717,jiwoo hong,n,10
64718,64718,jiwoo hong,n,10
64719,64719,jiwoo hong,n,10
64721,64721,jiwoo huh,n,9
64723,64723,jiwoo huh,n,9
64725,64725,jiwoo hur,n,9
64727,64727,jiwoo hur,n,9
64728,64728,jiwoo hwang,n,11
64729,64729,jiwoo hwang,n,11
64730,64730,jiwoo hwang,n,11
64731,64731,jiwoo hwang,n,11
64732,64732,jiwoo hyun,n,10
64734,64734,jiwoo hyun,n,10
64735,64735,jiwoo hyun,n,10
64736,64736,jiwoo im,n,8
64738,64738,jiwoo im,n,8
64740,64740,jiwoo in,n,8
64741,64741,jiwoo in,n,8
64743,64743,jiwoo in,n,8
64745,64745,jiwoo jang,n,10
64746,64746,jiwoo jang,n,10
64747,64747,jiwoo jang,n,10
64748,64748,jiwoo jee,n,9
64750,64750,jiwoo jee,n,9
64751,64751,jiwoo jee,n,9
64752,64752,jiwoo jeon,n,10
64753,64753,jiwoo jeon,n,10
64754,64754,jiwoo jeon,n,10
64755,64755,jiwoo jeon,n,10
64757,64757,jiwoo jeong,n,11
64758,64758,jiwoo jeong,n,11
64759,64759,jiwoo jeong,n,11
64761,64761,jiwoo jin,n,9
64763,64763,jiwoo jin,n,9
64764,64764,jiwoo joh,n,9
64765,64765,jiwoo joh,n,9
64768,64768,jiwoo jon,n,9
64769,64769,jiwoo jon,n,9
64770,64770,jiwoo jon,n,9
64771,64771,jiwoo jon,n,9
64772,64772,jiwoo jong,n,10
64773,64773,jiwoo jong,n,10
64774,64774,jiwoo jong,n,10
64775,64775,jiwoo jong,n,10
64777,64777,jiwoo ju,n,8
64778,64778,jiwoo ju,n,8
64779,64779,jiwoo ju,n,8
64781,64781,jiwoo jue,n,9
64783,64783,jiwoo jue,n,9
64784,64784,jiwoo jun,n,9
64787,64787,jiwoo jun,n,9
64788,64788,jiwoo jung,n,10
64789,64789,jiwoo jung,n,10
64790,64790,jiwoo jung,n,10
64791,64791,jiwoo jung,n,10
64792,64792,jiwoo kang,n,10
64793,64793,jiwoo kang,n,10
64794,64794,jiwoo kang,n,10
64795,64795,jiwoo kang,n,10
64796,64796,jiwoo kee,n,9
64798,64798,jiwoo kee,n,9
64800,64800,jiwoo keng,n,10
64801,64801,jiwoo keng,n,10
64803,64803,jiwoo keng,n,10
64804,64804,jiwoo ki,n,8
64806,64806,jiwoo ki,n,8
64808,64808,jiwoo kil,n,9
64809,64809,jiwoo kil,n,9
64810,64810,jiwoo kil,n,9
64812,64812,jiwoo kim,n,9
64813,64813,jiwoo kim,n,9
64814,64814,jiwoo kim,n,9
64815,64815,jiwoo kim,n,9
64816,64816,jiwoo ko,n,8
64818,64818,jiwoo ko,n,8
64819,64819,jiwoo ko,n,8
64820,64820,jiwoo kong,n,10
64821,64821,jiwoo kong,n,10
64822,64822,jiwoo kong,n,10
64824,64824,jiwoo koo,n,9
64829,64829,jiwoo kook,n,10
64830,64830,jiwoo kook,n,10
64831,64831,jiwoo kook,n,10
64832,64832,jiwoo ku,n,8
64833,64833,jiwoo ku,n,8
64834,64834,jiwoo ku,n,8
64835,64835,jiwoo ku,n,8
64836,64836,jiwoo kuk,n,9
64837,64837,jiwoo kuk,n,9
64838,64838,jiwoo kuk,n,9
64839,64839,jiwoo kuk,n,9
64840,64840,jiwoo kwak,n,10
64841,64841,jiwoo kwak,n,10
64842,64842,jiwoo kwak,n,10
64843,64843,jiwoo kwak,n,10
64844,64844,jiwoo kwan,n,10
64845,64845,jiwoo kwan,n,10
64847,64847,jiwoo kwan,n,10
64848,64848,jiwoo kwock,n,11
64849,64849,jiwoo kwock,n,11
64850,64850,jiwoo kwock,n,11
64853,64853,jiwoo kwok,n,10
64854,64854,jiwoo kwok,n,10
64855,64855,jiwoo kwok,n,10
64856,64856,jiwoo kwon,n,10
64858,64858,jiwoo kwon,n,10
64859,64859,jiwoo kwon,n,10
64860,64860,jiwoo kye,n,9
64862,64862,jiwoo kye,n,9
64864,64864,jiwoo lee,n,9
64866,64866,jiwoo lee,n,9
64867,64867,jiwoo lee,n,9
64868,64868,jiwoo lim,n,9
64869,64869,jiwoo lim,n,9
64870,64870,jiwoo lim,n,9
64872,64872,jiwoo ma,n,8
64873,64873,jiwoo ma,n,8
64874,64874,jiwoo ma,n,8
64876,64876,jiwoo min,n,9
64877,64877,jiwoo min,n,9
64879,64879,jiwoo min,n,9
64880,64880,jiwoo mok,n,9
64881,64881,jiwoo mok,n,9
64882,64882,jiwoo mok,n,9
64883,64883,jiwoo mok,n,9
64884,64884,jiwoo mong,n,10
64886,64886,jiwoo mong,n,10
64887,64887,jiwoo mong,n,10
64888,64888,jiwoo moon,n,10
64890,64890,jiwoo moon,n,10
64891,64891,jiwoo moon,n,10
64893,64893,jiwoo mun,n,9
64894,64894,jiwoo mun,n,9
64896,64896,jiwoo myung,n,11
64897,64897,jiwoo myung,n,11
64898,64898,jiwoo myung,n,11
64899,64899,jiwoo myung,n,11
64900,64900,jiwoo na,n,8
64901,64901,jiwoo na,n,8
64902,64902,jiwoo na,n,8
64903,64903,jiwoo na,n,8
64904,64904,jiwoo nahm,n,10
64905,64905,jiwoo nahm,n,10
64906,64906,jiwoo nahm,n,10
64907,64907,jiwoo nahm,n,10
64908,64908,jiwoo nam,n,9
64909,64909,jiwoo nam,n,9
64912,64912,jiwoo no,n,8
64913,64913,jiwoo no,n,8
64914,64914,jiwoo no,n,8
64915,64915,jiwoo no,n,8
64916,64916,jiwoo noh,n,9
64917,64917,jiwoo noh,n,9
64919,64919,jiwoo noh,n,9
64920,64920,jiwoo oh,n,8
64923,64923,jiwoo oh,n,8
64924,64924,jiwoo ok,n,8
64925,64925,jiwoo ok,n,8
64926,64926,jiwoo ok,n,8
64927,64927,jiwoo ok,n,8
64928,64928,jiwoo om,n,8
64929,64929,jiwoo om,n,8
64930,64930,jiwoo om,n,8
64931,64931,jiwoo om,n,8
64932,64932,jiwoo pae,n,9
64933,64933,jiwoo pae,n,9
64935,64935,jiwoo pae,n,9
64936,64936,jiwoo paek,n,10
64939,64939,jiwoo paek,n,10
64940,64940,jiwoo pai,n,9
64941,64941,jiwoo pai,n,9
64942,64942,jiwoo pai,n,9
64944,64944,jiwoo paik,n,10
64945,64945,jiwoo paik,n,10
64946,64946,jiwoo paik,n,10
64947,64947,jiwoo paik,n,10
64949,64949,jiwoo pak,n,9
64950,64950,jiwoo pak,n,9
64951,64951,jiwoo pak,n,9
64953,64953,jiwoo pan,n,9
64954,64954,jiwoo pan,n,9
64955,64955,jiwoo pan,n,9
64956,64956,jiwoo pang,n,10
64957,64957,jiwoo pang,n,10
64959,64959,jiwoo pang,n,10
64960,64960,jiwoo pong,n,10
64961,64961,jiwoo pong,n,10
64962,64962,jiwoo pong,n,10
64963,64963,jiwoo pong,n,10
64964,64964,jiwoo pu,n,8
64965,64965,jiwoo pu,n,8
64966,64966,jiwoo pu,n,8
64967,64967,jiwoo pu,n,8
64968,64968,jiwoo pyon,n,10
64969,64969,jiwoo pyon,n,10
64970,64970,jiwoo pyon,n,10
64971,64971,jiwoo pyon,n,10
64972,64972,jiwoo pyun,n,10
64973,64973,jiwoo pyun,n,10
64974,64974,jiwoo pyun,n,10
64975,64975,jiwoo pyun,n,10
64976,64976,jiwoo quon,n,10
64977,64977,jiwoo quon,n,10
64978,64978,jiwoo quon,n,10
64979,64979,jiwoo quon,n,10
64981,64981,jiwoo ra,n,8
64982,64982,jiwoo ra,n,8
64983,64983,jiwoo ra,n,8
64984,64984,jiwoo ree,n,9
64985,64985,jiwoo ree,n,9
64986,64986,jiwoo ree,n,9
64987,64987,jiwoo ree,n,9
64988,64988,jiwoo reeh,n,10
64989,64989,jiwoo reeh,n,10
64990,64990,jiwoo reeh,n,10
64992,64992,jiwoo rhee,n,10
64993,64993,jiwoo rhee,n,10
64994,64994,jiwoo rhee,n,10
64995,64995,jiwoo rhee,n,10
64996,64996,jiwoo rho,n,9
64997,64997,jiwoo rho,n,9
64998,64998,jiwoo rho,n,9
65000,65000,jiwoo rim,n,9
65002,65002,jiwoo rim,n,9
65003,65003,jiwoo rim,n,9
65004,65004,jiwoo ro,n,8
65005,65005,jiwoo ro,n,8
65007,65007,jiwoo ro,n,8
65008,65008,jiwoo roe,n,9
65009,65009,jiwoo roe,n,9
65010,65010,jiwoo roe,n,9
65011,65011,jiwoo roe,n,9
65013,65013,jiwoo roh,n,9
65014,65014,jiwoo roh,n,9
65015,65015,jiwoo roh,n,9
